RID,SubjectName,Time(ms),MousePosX(px),MousePosY(px),GazePosX(px),GazePosY(px),ScrollTopX(px),ScrollTopY(px)
383,User10,6343,1606,593,1310.504,723.6624,0,0
384,User10,6356,1606,593,1310.504,723.6624,0,0
385,User10,6369,1606,593,1303.44,653.7603,0,0
386,User10,6382,1606,593,1310.695,633.2189,0,0
387,User10,6408,1606,593,1316.085,632.3876,0,0
388,User10,6420,1606,593,2022.098,265.791,0,0
389,User10,6433,1606,593,2022.098,265.791,0,0
390,User10,6447,1606,593,2022.098,265.791,0,0
391,User10,6459,1606,593,2403.985,166.3488,0,0
392,User10,6486,1606,593,2345.62,145.4368,0,0
393,User10,6498,1606,593,2345.62,145.4368,0,0
394,User10,6511,1606,593,2345.62,145.4368,0,0
395,User10,6525,1606,593,2345.62,145.4368,0,0
396,User10,6538,1606,593,2278.466,175.3402,0,0
397,User10,6563,1606,593,2270.737,219.9697,0,0
398,User10,6576,1606,593,2287.261,291.8155,0,0
399,User10,6589,1606,593,2287.261,291.8155,0,0
400,User10,6602,1606,593,2288.849,293.4076,0,0
401,User10,6615,1606,593,2288.162,166.0633,0,0
402,User10,6641,1606,593,2296.922,206.1493,0,0
403,User10,6654,1606,593,2298.253,194.879,0,0
404,User10,6666,1606,593,2315.732,178.6767,0,0
405,User10,6680,1606,593,2329.302,200.7528,0,0
406,User10,6729,1606,593,2329.302,200.7528,0,0
407,User10,6783,1606,593,2329.302,200.7528,0,0
408,User10,6858,1606,593,2299.261,156.6527,0,0
409,User10,6872,1606,593,2303.737,154.5609,0,0
410,User10,6885,1606,593,2294.468,225.7273,0,0
411,User10,6905,1606,593,2294.861,124.6983,0,0
412,User10,6939,1606,593,2313.373,118.312,0,0
413,User10,6954,1606,593,2317.728,109.311,0,0
414,User10,6969,1606,593,2329.295,67.73782,0,0
415,User10,6984,1606,593,2288.88,187.8911,0,0
416,User10,6998,1606,593,2288.88,187.8911,0,0
417,User10,7011,1606,593,2306.139,166.0287,0,0
418,User10,7027,1606,593,2306.139,166.0287,0,0
419,User10,7040,1606,593,2303.968,151.6807,0,0
420,User10,7058,1606,593,2298.237,147.7019,0,0
421,User10,7071,1606,593,2301.159,153.3707,0,0
422,User10,7086,1606,593,2301.159,153.3707,0,0
423,User10,7103,1606,593,2195.43,100.737,0,0
424,User10,7126,1606,593,2146.85,3.55992,0,0
425,User10,7141,1606,593,2146.85,3.55992,0,0
426,User10,7156,1606,593,2117.779,65.76853,0,0
427,User10,7170,1606,593,2108.786,54.20261,0,0
428,User10,7184,1606,593,2117.052,0.7138572,0,0
429,User10,7218,1606,593,2117.052,0.7138572,0,0
430,User10,7248,1606,593,2095.277,7.117351,0,0
431,User10,7262,1606,593,2052.193,25.06143,0,0
432,User10,7276,1606,593,2052.193,25.06143,0,0
433,User10,7290,1606,593,1486.071,55.24168,0,0
434,User10,7303,1606,593,1517.364,73.5752,0,0
435,User10,7329,1606,593,1516.882,123.3046,0,0
436,User10,7342,1606,593,1516.882,123.3046,0,0
437,User10,7355,1606,593,1648.873,157.806,0,0
438,User10,7368,1606,593,1674.311,168.5229,0,0
439,User10,7381,1606,593,2241.52,-34.1885,0,0
440,User10,7408,1606,593,2241.52,-34.1885,0,0
441,User10,7421,1606,593,2163.924,31.35059,0,0
442,User10,7435,1606,593,2194.134,23.13575,0,0
443,User10,7448,1606,593,2203.463,16.39045,0,0
444,User10,7461,1606,593,2195.404,18.88727,0,0
445,User10,7474,1606,593,2195.404,18.88727,0,0
446,User10,7500,1606,593,2255.002,23.52872,0,0
447,User10,7514,1606,593,2266.56,27.44939,0,0
448,User10,7526,1606,593,2290.792,5.754361,0,0
449,User10,7539,1606,593,2290.792,5.754361,0,0
450,User10,7552,1606,593,2299.55,-0.3529761,0,0
451,User10,7578,1606,593,2314.554,33.90499,0,0
452,User10,7591,1606,593,2314.554,33.90499,0,0
453,User10,7605,1606,593,2300.625,28.95269,0,0
454,User10,7617,1606,593,2290.837,-24.54867,0,0
455,User10,7630,1606,593,2302.735,-35.87936,0,0
456,User10,7658,1606,593,2298.625,9.63357,0,0
457,User10,7670,1606,593,2296.638,10.75251,0,0
458,User10,7683,1606,593,2281.1,-42.25714,0,0
459,User10,7696,1606,593,2299.677,-29.66798,0,0
